from_genius_id,to_genius_id,type
8816607,7673511,interpolates
8816607,5465797,interpolates
8816607,10656416,interpolates
9824339,8251604,interpolates
8880345,9307582,samples
9108332,453718,interpolates
9289435,1682556,interpolates
8559607,8744387,interpolates
9320489,1245056,samples
9182196,6879128,interpolates
9231375,4054,interpolates
9308306,4025941,samples
9129299,8844605,interpolates
9298015,5995799,samples
9451357,9391615,interpolates
579177,57,samples
9300135,51012,samples
9327281,233,interpolates
7744098,3143252,samples
9311684,5173062,samples
9589102,9752716,interpolates
9331651,1946096,samples
9339262,2818291,samples
8193080,52968,interpolates
8193080,9348146,interpolates
8629879,1844,samples
8629879,1844,interpolates
8629879,794765,interpolates
9345153,1198,samples
9203693,3627,samples
9203693,3627,interpolates
61458,260535,samples
61458,10688532,samples
8964224,821238,samples
8964224,7255212,interpolates
8964224,8598573,interpolates
8964224,7645307,interpolates
8964224,6922428,interpolates
8964224,2075799,interpolates
8964224,9346059,interpolates
8964224,6685420,interpolates
9303606,6758144,interpolates
9338598,4091102,interpolates
9338598,4967638,interpolates
7582144,7490215,interpolates
5786497,3044373,samples
5786497,6108497,interpolates
5786497,6836954,interpolates
5786497,6825698,interpolates
5786497,5996979,interpolates
5786497,15300,interpolates
9383449,8116682,samples
9367511,8079360,interpolates
9372238,8730972,samples
9372238,5995799,samples
9372238,9298015,interpolates
9372238,9216273,interpolates
9363637,773,interpolates
5832126,5843422,samples
1219452,439320,samples
62635,1893669,samples
62635,1956559,samples
62635,6126524,interpolates
62635,5320525,interpolates
62635,1113,interpolates
424248,88712,samples
3062991,493674,interpolates
3527953,109177,samples
9219463,4515709,samples
9219463,4515709,interpolates
9183587,9676511,interpolates
9112932,3290166,interpolates
9330105,8934045,interpolates
9330105,9306643,interpolates
9539651,5100704,samples
1545,3366383,samples
9378529,3341736,interpolates
7554824,1542695,interpolates
460183,5624588,samples
7554810,7065552,samples
7554546,3882,samples
7554546,1617000,samples
7554546,7569280,samples
7554546,775285,samples
7554838,3736862,samples
5319624,5049949,interpolates
7021481,7462455,interpolates
7021481,7367807,interpolates
7021481,7084730,interpolates
7021481,7163006,interpolates
7021481,7075395,interpolates
7021481,5044493,interpolates
7021481,4938171,interpolates
7021481,4904237,interpolates
7021481,3957716,interpolates
7021481,8610205,interpolates
7021481,8610202,interpolates
7021481,8306668,interpolates
58497,5320525,interpolates
152385,698497,samples
152385,9695981,interpolates
152385,9695971,interpolates
152385,9695946,interpolates
7554296,54468,samples
9402180,8575019,interpolates
2863577,7520309,samples
2863577,9384064,interpolates
2863577,1755524,interpolates
9410880,279437,samples
9365160,1407235,interpolates
9430875,1294430,interpolates
9430875,4303096,interpolates
9430875,3833748,interpolates
9430875,4703918,interpolates
9430875,714,interpolates
9422708,9241517,samples
9392392,6984797,interpolates
8953764,9296463,interpolates
9042076,3496103,samples
9388928,75007,samples
9432346,90551,samples
9410678,6245096,interpolates
9568244,7829497,samples
9568244,7829497,interpolates
9405926,4057938,interpolates
9430342,105686,samples
9430342,105686,interpolates
9430332,638006,samples
9430332,515,interpolates
9430332,523,interpolates
9327076,9327102,samples
3524463,1497357,samples
9450893,1359212,samples
8243163,8419534,samples
3034823,2059971,samples
9470917,3221160,interpolates
9361259,6213918,samples
9457683,8624504,samples
9412045,10088331,samples
9474687,71792,samples
9474687,37933,samples
9474687,9508459,interpolates
9474687,9498941,interpolates
9474687,9483533,interpolates
9474687,9571074,interpolates
9474687,9599010,interpolates
9456037,3454492,interpolates
9456037,4640338,interpolates
9456037,4418810,interpolates
3756527,6019522,interpolates
3756527,5030547,interpolates
3756527,6124734,interpolates
3756527,4628690,interpolates
8065264,4464445,samples
9458074,92972,samples
7136087,5492568,samples
7136087,6648413,samples
7136087,970892,samples
8916387,8034396,interpolates
9474027,456258,samples
9474027,6389448,samples
9379815,3753212,interpolates
9405928,3323850,samples
9405928,8090735,interpolates
9422866,1050623,samples
9475028,9426300,interpolates
9392944,197014,interpolates
9475030,9477871,interpolates
9475032,6292062,interpolates
8396269,9477897,interpolates
9475033,9426300,interpolates
9414207,777892,interpolates
9414207,1316,interpolates
9414207,3039923,interpolates
9414207,62072,interpolates
9414207,3749323,interpolates
9474942,10768092,interpolates
3048616,3217962,samples
9084533,6469051,samples
2977816,7112249,samples
2977816,3269135,interpolates
8512859,384679,samples
8178094,4324536,samples
8178094,2942139,interpolates
8178094,52968,interpolates
4603694,63898,samples
4603694,5113163,samples
5981688,2125599,samples
9477515,9101324,interpolates
9477515,8478373,interpolates
9477515,6850272,interpolates
9477515,7782395,interpolates
7317888,9544690,interpolates
9138370,4176,samples
9227528,8770316,interpolates
9227528,9205266,interpolates
9227528,9201639,interpolates
9469658,338687,interpolates
8738171,7868366,interpolates
9426380,3361718,interpolates
9519401,7139110,samples
9378532,9209891,interpolates
8024842,1392891,interpolates
9478029,2824931,samples
8921861,2745359,samples
9478017,2326147,samples
9478017,3074764,samples
6252134,156108,samples
5375283,2301121,samples
8730126,5266836,samples
9546698,2221188,interpolates
8986778,2177368,samples
9524643,8151094,samples
5588595,3240,samples
848,1105,samples
848,2394,interpolates
9345346,7947445,interpolates
9333974,232599,samples
9036850,4786140,interpolates
9036847,8555470,interpolates
9517842,7387436,interpolates
9517838,7539799,interpolates
9517841,7780971,interpolates
9517841,4645547,interpolates
9517841,9524197,interpolates
9516094,4589493,samples
3333584,35293,samples
9483648,8996023,samples
9483648,9649252,interpolates
62560,1575817,interpolates
62560,1384847,interpolates
9543738,110040,samples
9547323,1114913,samples
9547379,904100,samples
10241463,8235897,interpolates
10241463,224800,interpolates
9351689,1257236,interpolates
9511168,1630669,samples
9511168,2827340,interpolates
9511174,7893644,samples
9511174,2423311,interpolates
9511174,5882334,interpolates
9511174,8057677,interpolates
9378905,4170676,interpolates
9378905,8089814,interpolates
9378905,51513,interpolates
9511189,1294430,samples
9511177,7893644,samples
9511185,727146,samples
9535923,819917,samples
9545813,5996062,interpolates
9545813,4153120,interpolates
7473345,6718895,samples
9562709,8968620,samples
9562709,52968,interpolates
9544054,9475967,samples
9046791,7610574,interpolates
9571723,7230318,samples
9562884,56902,interpolates
7661033,7093567,interpolates
7301867,7578021,interpolates
7301867,7805735,interpolates
7301867,6280596,interpolates
64759,50934,samples
64759,5903464,interpolates
64759,2928872,interpolates
7893987,8057642,samples
7893987,5786497,interpolates
7893987,15300,interpolates
7893987,3018117,interpolates
7893987,6102886,interpolates
7893987,3738251,interpolates
9582332,8057674,interpolates
9582332,382711,interpolates
9582332,208883,interpolates
9539796,4054,samples
5944977,9151667,samples
4965236,3286101,interpolates
4965236,3056494,interpolates
8489947,8645951,interpolates
8882489,3117098,samples
8882489,2977800,samples
9468809,11373663,samples
4270,135367,samples
168,369536,samples
168,7035,interpolates
1132,150826,samples
1098,3543,interpolates
4636,2860311,samples
2572,6344,interpolates
9590859,199794,interpolates
9580942,5004812,samples
9580942,447156,samples
9580942,194340,samples
9580942,5366753,samples
9580942,191,samples
9580942,4005634,samples
9385357,9936153,interpolates
9571979,7539294,interpolates
9563290,7487069,interpolates
9717010,9388351,interpolates
11279019,4627175,interpolates
9613625,7400928,interpolates
9581282,8317123,interpolates
9615211,9089570,interpolates
9615202,8175386,interpolates
9173680,239378,samples
9570552,8575019,interpolates
9570552,9497279,interpolates
9570552,6953963,interpolates
9570552,4526103,interpolates
9617872,8034396,interpolates
9617872,1850535,interpolates
9617872,8044610,interpolates
9617872,1426011,interpolates
9617872,7219131,interpolates
9364342,9364335,interpolates
9610931,5284747,samples
9594141,9615623,samples
9604481,3078881,interpolates
9604481,9763081,interpolates
2501830,2386477,interpolates
2501830,2462221,interpolates
2501830,10618043,interpolates
9313725,2841393,samples
9313725,4826798,samples
9313725,11268,samples
9313725,37037,samples
9313725,15197,interpolates
8659696,68472,interpolates
9621545,1762058,samples
9621545,8486464,samples
9638686,6917957,samples
9588208,113141,interpolates
9643500,398779,interpolates
9640913,30290,samples
9640913,8060035,interpolates
9640912,4031136,interpolates
9640912,9644606,interpolates
9612914,7433780,samples
9641234,414988,samples
9665781,9335768,interpolates
9520527,4236194,interpolates
9520527,10282480,interpolates
9652427,9698868,interpolates
9649479,3709377,interpolates
8966886,8231016,interpolates
8966886,8237254,interpolates
8930084,7201080,samples
9666861,4173170,samples
8908087,9244743,interpolates
8908087,4054935,interpolates
9547617,10732765,interpolates
9668562,1335756,samples
9668562,1335756,interpolates
9477721,9329188,samples
9666810,6261353,interpolates
9695942,7691948,samples
65848,4134873,samples
65848,11216735,samples
9741762,8564401,interpolates
4561068,6200600,interpolates
9606827,9723200,samples
4042072,2402025,interpolates
9667849,1341451,samples
8597118,6759759,interpolates
5280651,4119299,interpolates
9688458,4497172,interpolates
9613423,23973,interpolates
9668247,122,samples
9715219,10290776,samples
9584241,6115590,interpolates
9698625,3372686,interpolates
9600877,9600870,interpolates
9705730,1732616,samples
9705730,1732616,interpolates
9662492,5304879,samples
2929515,7164117,samples
9882050,643971,interpolates
4559571,10518331,interpolates
4559571,488584,interpolates
266756,837146,samples
9712288,5397500,samples
9726622,9212987,samples
9719750,5709853,interpolates
9738365,9025881,interpolates
9741067,2051157,interpolates
6135675,3171312,interpolates
5797706,7251888,interpolates
9452925,3288231,interpolates
9452925,9060284,interpolates
3444954,3915688,samples
9538270,4934380,samples
9538270,3149436,interpolates
9538270,8565117,interpolates
9538270,1352,interpolates
576069,1135379,samples
576069,11377063,interpolates
576069,11365487,interpolates
9681929,9702648,interpolates
9003549,237,interpolates
9003549,8093377,interpolates
9767571,2121286,interpolates
9734839,7203226,samples
9749779,1113,interpolates
9749779,5821213,interpolates
9719914,7114369,interpolates
9778170,8145479,interpolates
9771739,1505154,samples
6225600,1302220,samples
3713738,2968864,samples
6676793,576312,interpolates
9740970,805869,samples
9740943,4999,samples
9740939,88712,samples
9740951,211407,samples
9503120,7290934,interpolates
9503120,6981666,interpolates
9824983,1061195,samples
9811896,9813403,samples
9811896,5978691,interpolates
9814006,10355695,samples
10676517,2847,interpolates
10676517,8873488,interpolates
9756373,3573259,interpolates
9807613,1578322,samples
9811959,8106154,samples
9099217,374578,samples
9099217,9225517,interpolates
9099217,9268009,interpolates
9837942,10396969,interpolates
1722287,2193743,interpolates
9841537,8820662,interpolates
9841537,5109372,interpolates
641396,1860079,interpolates
9826124,10343159,samples
9826124,1347973,samples
9755571,3176720,interpolates
1005292,1860079,interpolates
9869344,2180090,samples
184890,1603797,samples
184890,54027,samples
9856716,1400952,interpolates
9757530,9757568,interpolates
9871827,4792532,samples
9833681,8984965,interpolates
9864308,8598870,interpolates
3012939,3453143,interpolates
4095718,2193850,interpolates
9840891,620574,interpolates
121287,134190,interpolates
121287,7068099,interpolates
9887640,3728048,interpolates
9866657,114668,samples
9885899,92297,interpolates
9833685,4644403,interpolates
9833675,7661141,interpolates
9833694,7745984,interpolates
9879227,7392728,interpolates
9879227,7392730,interpolates
9833702,8239823,interpolates
9833671,8239666,interpolates
9833705,9105279,interpolates
9186759,28,interpolates
9890530,9298601,interpolates
3876994,175,samples
3876994,1403334,samples
3876994,10785378,samples
3876994,6344,samples
3876994,3496590,interpolates
9775603,26003,interpolates
9924638,9926387,interpolates
9837342,443041,interpolates
2925944,2146296,samples
9767625,8490334,interpolates
9324039,2893839,samples
9848849,4840384,samples
9885394,4981598,samples
9925571,3429382,samples
9925578,3535135,interpolates
9862244,4117283,samples
9862244,4117283,interpolates
9862244,7546866,interpolates
9928275,5010337,interpolates
9928279,4952734,interpolates
9935259,2216374,interpolates
9307666,180442,samples
9916454,8797509,samples
9949705,2054891,samples
9655199,9680241,interpolates
9871351,9249219,samples
9960370,466028,interpolates
1743326,426858,samples
9964492,4986685,samples
9969785,1674958,interpolates
9948417,369745,samples
9948417,3295893,interpolates
9772660,4075,samples
9978300,3244969,interpolates
9978300,2457094,interpolates
9912858,9986681,interpolates
9912858,7838184,interpolates
10149897,3037193,samples
9990360,4763259,samples
10010172,769251,samples
9928903,466061,samples
10009323,7032928,samples
10012955,9113091,samples
10012958,10964324,samples
10012956,4154128,interpolates
9990835,9998015,samples
9990835,3300592,interpolates
9885448,102458,samples
9885448,32771,samples
1844,56902,samples
50791,7612880,interpolates
9978831,9244612,interpolates
9980417,5052807,interpolates
9324040,6860574,interpolates
10013636,10782137,interpolates
3647231,1578,samples
4061271,666826,samples
4061271,2123119,samples
4061271,2849776,interpolates
10010527,691749,samples
10041460,8934363,interpolates
10716666,5052848,samples
9683567,10264782,interpolates
10029393,7449647,interpolates
9940264,7812368,interpolates
10060352,2839169,samples
9316008,10555194,interpolates
10059119,215350,interpolates
9208349,3863418,samples
10060367,767926,samples
10060367,767926,interpolates
9920221,7461325,interpolates
9920221,236622,interpolates
9920223,223,interpolates
10059285,9331974,interpolates
10059285,3646939,interpolates
7154576,6642464,interpolates
7154576,7136405,interpolates
9842831,9244319,interpolates
9176064,64757,samples
8865384,52836,samples
9827511,3017038,interpolates
697655,254580,samples
9869653,9830712,interpolates
8491836,7055679,interpolates
8491836,8186340,interpolates
8491836,8771838,interpolates
10118215,233,interpolates
10118215,6989059,interpolates
10007257,8555774,samples
10087337,3886318,interpolates
10087337,3886305,interpolates
10098477,18581,samples
8418698,1899952,samples
10107940,6652096,samples
10107940,7399373,interpolates
10107940,3585011,interpolates
10107940,4584315,interpolates
10102568,9841537,interpolates
10061048,8391633,samples
10028414,4580,samples
10021923,10292175,interpolates
10139871,71525,samples
10006051,21569,interpolates
9292798,8484370,samples
10124465,10138441,samples
10124465,10138441,interpolates
9808945,1982042,samples
10145712,10247900,interpolates
10134200,10059285,interpolates
8192063,1326906,samples
10150651,6889432,interpolates
9893585,3990438,interpolates
10128981,10124338,interpolates
10164589,9959167,samples
3014586,497,interpolates
10086777,133584,samples
10159742,118464,samples
9364527,140800,interpolates
9364527,8563485,interpolates
10131172,1932847,samples
10008544,6510431,interpolates
10008544,7295400,interpolates
10073483,4907349,interpolates
10124767,10112614,interpolates
10124767,7407046,interpolates
10124764,3283097,samples
10124768,239233,samples
10009431,7101251,samples
8389248,6526774,interpolates
8030186,3026032,interpolates
9572199,3175124,samples
10191232,8870851,samples
10189496,1637438,samples
10152950,4266527,interpolates
9864791,8885620,samples
10160593,2944644,samples
10073522,10214792,samples
10073521,4883914,interpolates
10073488,7780971,interpolates
10179145,3553207,samples
10179145,8208520,interpolates
10179145,3848414,interpolates
10073526,8743247,interpolates
10187016,8803719,samples
10138803,9014384,samples
10716724,537423,samples
10179140,9734533,interpolates
10221653,7565134,interpolates
131845,114677,samples
131845,198694,interpolates
10175768,8524075,interpolates
10175768,2029397,interpolates
10175768,2898935,interpolates
10175768,3208361,interpolates
10175781,1536603,samples
10175777,5915113,samples
10202232,5254222,interpolates
10202232,4522773,interpolates
10003059,703414,interpolates
10003059,10238988,interpolates
10120542,9613787,interpolates
10120542,103151,interpolates
9893725,7050912,interpolates
10242491,3646939,interpolates
10242491,10059285,interpolates
10242491,10134200,interpolates
9297911,1643377,samples
9297911,9297886,interpolates
10111413,5049949,samples
6404760,3830619,interpolates
10354133,10065271,samples
10273608,9112306,interpolates
10088551,5592878,samples
10267939,8534485,interpolates
10246773,8715247,interpolates
1786453,1788520,samples
10173322,2967565,samples
10225739,482278,samples
10069297,3742494,interpolates
10069297,7399373,interpolates
10069297,8040631,interpolates
10069297,8172226,interpolates
10069297,3887888,interpolates
10069297,4821097,interpolates
8781824,3807730,interpolates
10266518,850893,samples
8875770,64763,interpolates
10264599,9196953,interpolates
10067884,8740169,interpolates
10272689,9640913,interpolates
10229445,10071410,interpolates
10096603,6203253,samples
10096603,9474687,interpolates
10290682,9247019,interpolates
10299020,417841,samples
10310156,1967494,samples
10310156,1967494,interpolates
10297987,8221723,interpolates
9415618,917773,samples
10306517,6663985,interpolates
10283952,8782880,interpolates
10283952,101216,interpolates
10321918,5073520,samples
10321916,10283990,interpolates
10321916,3788557,interpolates
10321916,860,interpolates
10321916,3079573,interpolates
10321552,1428,samples
10321552,7716939,interpolates
10321552,8285749,interpolates
10283990,8782880,interpolates
10283990,2093,interpolates
10283981,552,samples
10283981,8782880,samples
10283981,2093,samples
10283981,239378,samples
10283981,6252132,interpolates
10321919,8782880,interpolates
10321919,2093,interpolates
10321919,6252132,interpolates
8583940,94413,samples
8583940,10321920,interpolates
8583940,2829213,interpolates
10321923,8782880,interpolates
10321923,2093,interpolates
10321920,8782880,interpolates
10321920,2093,interpolates
10293032,4685059,interpolates
10293032,3776743,interpolates
10301566,11345519,samples
10301566,10337608,interpolates
10301566,3627,interpolates
10287572,9645512,interpolates
10349761,10059071,interpolates
10241835,10206961,interpolates
10241835,9021260,interpolates
10312461,498,samples
10354431,119576,samples
10354431,119576,interpolates
10349287,8193277,interpolates
10396275,9057289,samples
10396275,9259865,samples
10134585,9192634,samples
3664872,2070939,samples
7930485,9213795,samples
9277455,2229746,samples
10303198,1962974,interpolates
10375785,3876996,interpolates
10333171,8374632,interpolates
10333171,10442084,interpolates
7766359,8405266,interpolates
10372279,1447358,samples
10274322,7317735,samples
10411595,65887,interpolates
10419581,4930510,samples
10393099,186017,interpolates
8987252,11326761,samples
10436550,4760014,interpolates
598296,609521,samples
10398092,9715219,interpolates
10415828,1061195,interpolates
10391687,9068,samples
10419121,10045650,interpolates
10419121,10493753,interpolates
10411124,1975832,samples
8018558,18983,samples
10394868,9155791,interpolates
4494498,3879612,interpolates
10388584,991052,interpolates
10439252,2832253,samples
10250107,1098,interpolates
9373067,10444127,interpolates
10413646,3918337,interpolates
10413646,10158180,interpolates
10413671,7344694,interpolates
10413671,2454792,interpolates
10413671,9663399,interpolates
3213295,4147780,interpolates
10427604,545244,samples
9865535,9250351,interpolates
10287785,9124857,interpolates
10287281,6053360,samples
10287281,9124879,interpolates
10287788,10815769,samples
10105410,2071768,samples
10105410,9668247,interpolates
10401517,1132,interpolates
10470910,1054457,samples
10470911,279437,samples
10470911,3176720,interpolates
10470908,3916993,interpolates
10456184,9692409,interpolates
10305998,1606704,samples
10259324,10481711,samples
9808974,3210189,interpolates
10274329,371532,samples
10466067,9842603,interpolates
10411449,153015,samples
10411449,7667927,samples
10411449,10413671,interpolates
10411449,9741697,interpolates
8168048,9562333,samples
10411460,1946379,samples
10411460,9001552,samples
10411460,45343,samples
10411460,7280065,interpolates
10411460,5558861,interpolates
10411460,8285749,interpolates
9532842,6108879,interpolates
10380538,9904986,interpolates
10380538,5899571,interpolates
9078908,4896080,interpolates
10411461,3902284,interpolates
9910423,844568,interpolates
10327006,9845727,interpolates
10327006,6940227,interpolates
10347751,10372503,samples
10447113,80980,samples
10487266,10099749,samples
10444555,3783866,interpolates
58896,338926,interpolates
9581136,7680147,samples
9581136,10936212,samples
10393945,140800,samples
9733641,62177,samples
10088074,8034044,interpolates
10497991,5511816,samples
10497991,3088199,samples
8658340,7311799,samples
10440811,11345514,samples
9606855,8359252,interpolates
10482908,10482930,samples
10319837,8025913,samples
10319837,9554000,interpolates
10498096,75,interpolates
10486092,5528,interpolates
10588723,634,interpolates
103728,8159748,samples
103728,669192,samples
10562627,10562736,samples
10437838,10438829,samples
10437838,1814779,interpolates
10498283,9772659,interpolates
10498283,7752767,interpolates
10498283,9517019,interpolates
10498283,9781437,interpolates
10331648,1797,interpolates
10523971,10468366,interpolates
10523971,10173942,interpolates
10523934,10468366,interpolates
10523977,10468366,interpolates
10597108,1976513,samples
73849,5585236,samples
73849,11469602,interpolates
10539159,8288483,interpolates
6478825,98890,interpolates
2250310,9143,samples
2250310,9143,interpolates
10444982,6785661,interpolates
10444978,9155791,interpolates
10444986,6843712,samples
10514391,10514447,interpolates
10555021,7807865,interpolates
10563421,3889488,interpolates
10563421,6183682,interpolates
10550427,2011794,interpolates
10616201,368567,samples
10580450,233,interpolates
10580450,164798,interpolates
10550616,59,interpolates
10550616,9520527,interpolates
10550616,9652427,interpolates
10550616,7290748,interpolates
3210592,83166,interpolates
3210592,133585,interpolates
6260160,8607955,samples
6260160,279272,interpolates
10580430,10243413,interpolates
10590660,9133598,interpolates
10580463,3946430,samples
10580463,2398213,interpolates
10580463,10580447,interpolates
10580463,2052,interpolates
10509568,1326906,samples
10524320,3361718,interpolates
10524320,7628605,interpolates
10580449,2845980,interpolates
10580464,45336,samples
10580464,10585075,interpolates
10580464,2428532,interpolates
10580464,3046894,interpolates
9590659,9802755,samples
10593361,4299716,samples
10558278,9046027,interpolates
10611425,3001600,interpolates
10628944,361768,samples
10624626,3127,samples
10624626,852,interpolates
10547399,9447809,interpolates
10547399,9634283,interpolates
10547399,7009128,interpolates
10662733,10663649,interpolates
10561993,6758144,interpolates
10561993,9303606,interpolates
10631368,1620504,samples
10427441,3001106,interpolates
10427441,7306070,interpolates
10635124,7881584,interpolates
10671141,6380090,samples
10698681,10698685,samples
7026390,52958,samples
7026390,2894093,interpolates
50735,844455,interpolates
50735,1304334,interpolates
10666342,8497973,samples
10625565,2892,samples
10548043,33067,interpolates
11099930,8085000,samples
9810276,1779919,samples
9810276,7279850,interpolates
9810276,10954557,interpolates
9810276,11056333,interpolates
9810276,11056270,interpolates
9810276,11000096,interpolates
9819802,11003312,interpolates
9840699,6789234,interpolates
9840699,10725426,interpolates
9840699,10622507,interpolates
9840699,10954626,interpolates
9840699,10998292,interpolates
9840699,11056320,interpolates
10711498,8504737,samples
10711498,10716926,samples
10711498,8932291,interpolates
437103,51271,interpolates
403031,591694,interpolates
10523450,4072320,samples
10393569,7739714,interpolates
10393569,8218938,interpolates
10698126,4276272,samples
10698126,6200600,interpolates
10630511,8209118,samples
10716749,10790373,samples
10650886,8127861,samples
9716249,9237002,samples
4950061,1847035,interpolates
4590525,6124854,samples
4590525,8545767,samples
3876999,17042,samples
3876999,46088,samples
10588677,852,interpolates
10766446,10770143,interpolates
2989266,2997779,samples
2989266,3060359,interpolates
10735016,10191232,interpolates
10738982,9574774,interpolates
10214447,10005493,interpolates
10658048,155,interpolates
10763976,3407642,interpolates
10765297,191610,samples
4427408,2847871,samples
202301,8178869,interpolates
9003810,500628,interpolates
452,89983,samples
3897187,2467204,interpolates
9327303,8941517,samples
10824887,168215,samples
10824887,232599,samples
10546952,1201,samples
10546950,10073524,interpolates
10546951,10073527,interpolates
8027927,4883914,interpolates
499835,369546,samples
499828,4780648,interpolates
499828,132660,interpolates
499828,123577,interpolates
60449,51182,samples
4526073,87225,samples
397946,56642,interpolates
10661483,10217350,samples
103615,3030698,samples
10808314,4933866,interpolates
10033698,1749163,interpolates
10556059,4363421,interpolates
10556059,8980538,interpolates
10915935,10444979,interpolates
10820272,1050623,samples
7204025,5272328,interpolates
4110706,10685,interpolates
107580,11360556,samples
10792699,121287,samples
9663353,8337690,samples
6444597,22937,interpolates
10827741,237331,interpolates
8945999,10864311,samples
8945999,5944975,interpolates
10827734,5944976,interpolates
10827736,32661,interpolates
10484260,10848522,interpolates
10873332,10359264,interpolates
10873332,729333,interpolates
9463494,6379021,interpolates
9463494,10022494,interpolates
9463494,4969765,interpolates
10870552,3142548,samples
10870552,409589,samples
10870552,182743,samples
10870552,182743,interpolates
10870552,229573,interpolates
10870552,434293,interpolates
10870552,2284736,interpolates
4863289,3143007,interpolates
4863289,4213043,interpolates
2470767,2331575,samples
2470767,211407,samples
193932,3901020,samples
193932,481578,interpolates
10860035,8832172,interpolates
10873714,844147,interpolates
10840059,9931654,interpolates
10840059,89794,interpolates
10840059,4054935,interpolates
10840059,7843002,interpolates
10639936,2240831,samples
10873719,86538,interpolates
10873717,2175,interpolates
10873722,9931654,interpolates
10873722,4011651,interpolates
10562199,70566,samples
10911439,11362,samples
32771,10894099,samples
32771,4640,interpolates
193459,5299510,samples
193459,2052757,interpolates
11076473,8158955,interpolates
9844812,2394938,interpolates
164574,1292231,samples
164574,17442,interpolates
9896137,10594449,samples
9896137,10503573,samples
9896137,10787826,interpolates
9896137,7026388,interpolates
9896137,4961971,interpolates
9896137,10503573,interpolates
9896137,7025195,interpolates
9896137,106641,interpolates
9896137,116811,interpolates
9115417,10787845,interpolates
10896330,10235578,interpolates
3243222,3135078,interpolates
10863065,531563,interpolates
10024739,8912405,interpolates
10024739,8725526,interpolates
10024739,8725528,interpolates
3539284,2429884,samples
9710938,1956469,samples
10915917,1042401,interpolates
10629083,6805399,interpolates
10629083,9645527,interpolates
10978776,10406038,interpolates
10975140,5126344,samples
10740717,6743081,interpolates
10740717,2865494,interpolates
10740717,7273221,interpolates
10999141,4645566,interpolates
10289307,4635333,samples
11013979,453718,samples
11013979,1711,samples
10582093,9468809,samples
10964519,3176720,samples
11013991,33569,samples
3876988,94120,samples
3876988,6002229,interpolates
89531,76153,interpolates
3445649,10464190,samples
10997310,532442,interpolates
10379222,718003,interpolates
10379222,2430498,interpolates
11010453,1684,samples
11010455,7727806,interpolates
10952869,8159452,interpolates
10974656,701142,interpolates
4335452,9354525,samples
11030317,1778100,interpolates
9663355,9601764,samples
9663354,3139396,samples
11041815,11187286,interpolates
11055402,425781,interpolates
11104312,9977206,interpolates
11027538,2338495,samples
11080048,888801,interpolates
9050261,9507604,interpolates
7353532,7711923,interpolates
11112548,3935496,interpolates
11112548,7107268,interpolates
11111814,3935496,interpolates
10339236,4169794,samples
11105284,743141,interpolates
11140589,200821,interpolates
11140589,336192,interpolates
11140589,4606870,interpolates
11140589,3620594,interpolates
11140589,4703900,interpolates
11140589,9118320,interpolates
11140589,10005493,interpolates
10599534,11115631,interpolates
11129851,9650016,interpolates
10739363,8472609,samples
3552980,1283275,samples
11133443,4481932,interpolates
11133443,7827026,interpolates
11072327,3912471,interpolates
7320096,10661856,samples
10973304,7902082,interpolates
11178808,615,samples
11205153,3729632,samples
2171,849,samples
2171,76483,samples
2171,8755735,samples
2171,47837,interpolates
11189973,7133320,samples
10265949,9096570,interpolates
10265949,10785150,interpolates
10265949,9327303,interpolates
10265949,2832253,interpolates
10265949,4252210,interpolates
11206377,9953054,interpolates
11227940,1995822,interpolates
11171250,9529274,interpolates
150485,11153619,samples
11220332,9321496,interpolates
11221868,1965297,samples
11211983,7105,samples
4619147,4710588,interpolates
4619147,4705059,interpolates
4619147,1469451,interpolates
4619147,267981,interpolates
4619147,1963641,interpolates
4619147,954347,interpolates
4619147,4459161,interpolates
4619147,4433881,interpolates
4619147,491485,interpolates
4619147,4285572,interpolates
10658072,2860916,interpolates
11237060,5110487,interpolates
11074372,842354,samples
10561347,507478,interpolates
10561347,10769753,interpolates
9201091,10628055,samples
9201091,9770684,interpolates
11160184,7886883,samples
4675456,1824010,interpolates
10741195,6978396,interpolates
11199096,10024739,interpolates
